WigleWifi-1.4,appRelease=2.80,model=PPA-LX2,release=10,device=HWPPA-H,display=PPAH-L22 10.1.1.283(C636E5R2P1),board=PPAH,brand=HUAWEI
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
86:67:7a:0b:80:be,T58_80BE,null;10,2025-12-31 13:38:31,1664,-94,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BT
75:dd:59:c6:20:79,,Misc,2025-12-31 13:38:31,0,-88,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
69:38:aa:e0:28:a4,,Misc,2025-12-31 13:38:31,7936,-91,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
1c:af:4a:94:2f:cd,,Misc,2025-12-31 13:38:31,0,-99,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
d0:f3:f5:12:c4:80,HUAWEI WATCH FIT-480,Uncategorized,2025-12-31 13:38:31,0,-71,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
19:40:2a:d4:18:0f,,Misc,2025-12-31 13:38:31,0,-85,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
63:ce:9a:66:df:9b,,Misc,2025-12-31 13:38:31,7936,-95,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
77:8a:fa:79:1e:f5,,Misc,2025-12-31 13:38:31,7936,-90,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
59:10:82:0f:ee:5f,,Misc,2025-12-31 13:38:31,7936,-92,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
4a:b8:38:84:76:70,,Misc,2025-12-31 13:38:31,7936,-78,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
54:fe:3b:c9:fe:85,,Misc,2025-12-31 13:38:31,7936,-94,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
76:46:a9:7c:22:85,,Misc,2025-12-31 13:38:31,0,-86,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
7a:9c:a8:fc:22:3e,,Misc,2025-12-31 13:38:31,7936,-89,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
c0:1f:6c:bb:a9:17,,Misc,2025-12-31 13:38:31,0,-84,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
f2:24:73:59:62:17,,Misc,2025-12-31 13:38:31,0,-88,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
54:e8:e4:61:b9:00,,Misc,2025-12-31 13:38:31,7936,-86,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
32:7b:ca:60:6f:79,,Misc,2025-12-31 13:38:31,0,-98,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
c0:fb:02:02:bf:b3,,Misc,2025-12-31 13:38:31,0,-96,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
00:bb:43:dd:5c:2a,Redmi Buds 6 Play,Misc,2025-12-31 13:38:31,0,-93,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
00:bb:43:dd:5c:2a,Redmi Buds 6 Play,Misc,2025-12-31 13:38:31,0,-87,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
7b:d1:e2:bc:d0:dd,,Misc,2025-12-31 13:38:31,7936,-75,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
47:4f:bd:bc:7d:53,,Misc,2025-12-31 13:38:31,0,-78,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
62:d2:80:73:15:4a,,Misc,2025-12-31 13:38:31,7936,-92,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
43:02:18:1c:1d:56,,Misc,2025-12-31 13:38:31,7936,-92,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
43:8a:4a:5c:0f:a3,,Misc,2025-12-31 13:38:31,7936,-93,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
4c:36:08:df:f5:b1,,Misc,2025-12-31 13:38:31,0,-96,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
71:fa:31:ad:35:89,,Misc,2025-12-31 13:38:31,7936,-91,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
7b:a1:57:ef:e1:64,,Misc,2025-12-31 13:38:31,0,-86,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
43:d6:d0:20:3f:b8,,Misc,2025-12-31 13:38:31,7936,-83,10.133090283621149,124.83864712746157,70.60383909847587,7.433274269104004,BLE
20:0d:b0:90:94:8e,Uno Piso Wifi (LongRange),[ESS][WPS],2025-12-31 13:38:32,11,-68,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,WIFI
40:a5:ef:00:38:61,Uno Piso Wifi,[ESS][WPS],2025-12-31 13:38:32,11,-70,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,WIFI
e4:72:e2:6e:03:b8,Maasin pharmacy 1,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2025-12-31 13:38:32,11,-83,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,WIFI
22:44:96:6c:93:bb,PLDT_ANHS4ALL Area 1t,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],2025-12-31 13:38:32,9,-67,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,WIFI
34:60:f9:93:9a:26,Cafe Latthea,[ESS],2025-12-31 13:38:32,6,-61,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,WIFI
cc:32:e5:07:0e:34,QUIPPER FREE WIFI,[ESS][WPS],2025-12-31 13:38:32,3,-81,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,WIFI
7c:f1:7e:25:4b:a6,Deco Tow,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],2025-12-31 13:38:32,2,-69,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,WIFI
ee:2e:8f:e6:0e:cc,Galaxy A02249e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],2025-12-31 13:38:32,2,-73,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,WIFI
7c:f1:7e:25:5c:52,Deco Tow,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],2025-12-31 13:38:32,2,-60,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,WIFI
68:58:11:4e:2e:d8,PLDTHOMEFIBRe2ed8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][WPA-PSK-CCMP][V][ESS],2025-12-31 13:38:32,1,-67,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,WIFI
82:f1:7e:25:5c:52,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],2025-12-31 13:38:32,2,-65,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,WIFI
c7:11:37:d1:5f:d6,,Misc,2025-12-31 13:38:32,0,-80,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
f6:65:63:a4:fc:75,,Misc,2025-12-31 13:38:32,0,-99,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
75:dd:59:c6:20:79,,Misc,2025-12-31 13:38:32,0,-76,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
32:7b:ca:60:6f:79,,Misc,2025-12-31 13:38:32,0,-92,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
7b:d0:d7:05:45:ef,,Misc,2025-12-31 13:38:32,7936,-81,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
76:46:a9:7c:22:85,,Misc,2025-12-31 13:38:32,0,-76,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
f8:95:9d:9c:35:2c,,Misc,2025-12-31 13:38:32,0,-94,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
1c:af:4a:94:2f:cd,,Misc,2025-12-31 13:38:32,0,-93,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
60:76:fc:e9:87:fe,,Misc,2025-12-31 13:38:32,7936,-81,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
4a:c2:fe:e3:e3:39,,Misc,2025-12-31 13:38:32,0,-91,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
43:8a:4a:5c:0f:a3,,Misc,2025-12-31 13:38:32,7936,-88,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
00:23:b5:c6:13:de,,Misc,2025-12-31 13:38:32,0,-98,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
4c:04:a0:b0:43:68,,Misc,2025-12-31 13:38:32,7936,-96,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
49:07:87:1e:3d:a8,,Misc,2025-12-31 13:38:32,7936,-90,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
6c:a9:04:fc:14:9a,,Misc,2025-12-31 13:38:32,7936,-94,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
54:fe:3b:c9:fe:85,,Misc,2025-12-31 13:38:32,7936,-88,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BLE
ac:73:52:3d:63:fc,KyxDrewYangKOIMax,Smartphone;10,2025-12-31 13:38:32,524,-85,10.133088682545964,124.83864338532435,70.52802927885205,6.778044700622559,BT
9c:5f:5a:4c:11:c2,inang,Smartphone;10,2025-12-31 13:38:33,524,-79,10.133086407002924,124.83863934654865,70.53032255917788,6.412283897399902,BT
56:a6:ec:5e:90:af,Redmi A2+,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][V][PMFC][ESS],2025-12-31 13:38:34,13,-71,10.133083819387467,124.83863422124234,70.51433041319251,6.289048194885254,WIFI
92:f2:ff:77:89:19,vivo V29e 5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-12-31 13:38:34,11,-61,10.133083819387467,124.83863422124234,70.51433041319251,6.289048194885254,WIFI
80:3f:5d:87:af:39,DTI Maasin,[ESS],2025-12-31 13:38:34,8,-71,10.133083819387467,124.83863422124234,70.51433041319251,6.289048194885254,WIFI
a6:94:c3:2c:86:20,OPPO A18,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],2025-12-31 13:38:34,8,-68,10.133083819387467,124.83863422124234,70.51433041319251,6.289048194885254,WIFI
d0:21:f9:82:ee:e2,X-FI,[ESS],2025-12-31 13:38:34,6,-69,10.133083819387467,124.83863422124234,70.51433041319251,6.289048194885254,WIFI
84:3c:99:54:bb:a1,GlobeAtHome_4BBA1_2.4,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],2025-12-31 13:38:34,5,-65,10.133083819387467,124.83863422124234,70.51433041319251,6.289048194885254,WIFI
0f:19:8a:97:fc:e1,,Misc,2025-12-31 13:38:35,0,-88,10.133082575630239,124.8386280044832,70.90446580387652,6.348244667053223,BLE
dc:16:52:19:37:a4,,Misc,2025-12-31 13:38:35,0,-89,10.133082575630239,124.8386280044832,70.90446580387652,6.348244667053223,BLE
43:d6:d0:20:3f:b8,,Misc,2025-12-31 13:38:35,7936,-77,10.133082575630239,124.8386280044832,70.90446580387652,6.348244667053223,BLE
54:fe:3b:c9:fe:85,,Misc,2025-12-31 13:38:35,7936,-81,10.133082575630239,124.8386280044832,70.90446580387652,6.348244667053223,BLE
6a:82:82:de:9b:ff,,Uncategorized;10,2025-12-31 13:38:35,7936,-75,10.133082575630239,124.8386280044832,70.90446580387652,6.348244667053223,BT
60:76:fc:e9:87:fe,,Misc,2025-12-31 13:38:35,7936,-72,10.133082575630239,124.8386280044832,70.90446580387652,6.348244667053223,BLE
69:38:aa:e0:28:a4,,Misc,2025-12-31 13:38:35,7936,-83,10.133082575630239,124.8386280044832,70.90446580387652,6.348244667053223,BLE
54:e8:e4:61:b9:00,,Misc,2025-12-31 13:38:36,7936,-81,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
cc:52:61:24:64:e7,,Misc,2025-12-31 13:38:36,0,-98,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
32:7b:ca:60:6f:79,,Misc,2025-12-31 13:38:36,0,-81,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
f7:5b:9f:56:3b:8c,,Misc,2025-12-31 13:38:36,0,-86,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
4d:70:59:f9:bb:32,,Misc,2025-12-31 13:38:36,7936,-93,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
19:40:2a:d4:18:0f,,Misc,2025-12-31 13:38:36,0,-80,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
e2:c5:d6:5d:25:ca,,Misc,2025-12-31 13:38:36,0,-80,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
de:b2:86:3e:0a:cd,,Misc,2025-12-31 13:38:36,0,-73,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
c7:11:37:d1:5f:d6,,Misc,2025-12-31 13:38:36,0,-74,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
cd:42:aa:f9:5b:e3,,Misc,2025-12-31 13:38:36,0,-90,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
12:59:a2:48:17:24,,Misc,2025-12-31 13:38:36,0,-91,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
7e:58:c1:d9:5f:90,,Misc,2025-12-31 13:38:36,0,-97,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
eb:70:1a:22:b2:5e,,Misc,2025-12-31 13:38:36,0,-86,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
d5:06:09:ad:08:94,,Misc,2025-12-31 13:38:36,0,-95,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
62:d2:80:73:15:4a,,Misc,2025-12-31 13:38:36,7936,-86,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
50:28:73:ba:26:85,HUAWEI Band 10-685,Uncategorized,2025-12-31 13:38:36,0,-99,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
eb:82:22:88:cb:2e,,Misc,2025-12-31 13:38:36,0,-80,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
47:4f:bd:bc:7d:53,,Misc,2025-12-31 13:38:36,0,-72,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
49:07:87:1e:3d:a8,,Misc,2025-12-31 13:38:36,7936,-84,10.133082309820406,124.83862219067207,71.19946880824864,6.591394424438477,BLE
7b:d1:e2:bc:d0:dd,,Misc,2025-12-31 13:38:37,7936,-68,10.13308018150881,124.83861596497408,70.97316410858184,6.836526870727539,BLE
19:40:2a:d4:18:0f,,Misc,2025-12-31 13:38:39,0,-71,10.13307401122649,124.83860003849324,70.06786944437772,7.277137756347656,BLE
71:fa:31:ad:35:89,,Misc,2025-12-31 13:38:39,7936,-86,10.13307401122649,124.83860003849324,70.06786944437772,7.277137756347656,BLE
f6:ec:1a:cd:ec:c9,,Misc,2025-12-31 13:38:39,0,-86,10.13307401122649,124.83860003849324,70.06786944437772,7.277137756347656,BLE
86:67:7a:0b:80:be,T58_80BE,null;10,2025-12-31 13:38:39,1664,-88,10.13307401122649,124.83860003849324,70.06786944437772,7.277137756347656,BT
7a:bb:ea:6b:cf:44,,Misc,2025-12-31 13:38:39,7936,-86,10.13307401122649,124.83860003849324,70.06786944437772,7.277137756347656,BLE
00:23:b5:c6:13:de,,Misc,2025-12-31 13:38:39,0,-91,10.13307401122649,124.83860003849324,70.06786944437772,7.277137756347656,BLE
7b:d1:e2:bc:d0:dd,,Misc,2025-12-31 13:38:42,7936,-63,10.133064934493374,124.83856170530427,69.91417983733118,6.596789360046387,BLE
74:25:6f:00:3a:b5,,Uncategorized;10,2025-12-31 13:38:42,7936,-90,10.133064934493374,124.83856170530427,69.91417983733118,6.596789360046387,BT
49:2d:7f:3b:87:d5,,Uncategorized;10,2025-12-31 13:38:42,7936,-94,10.133064934493374,124.83856170530427,69.91417983733118,6.596789360046387,BT
43:02:18:1c:1d:56,,Misc,2025-12-31 13:38:42,7936,-82,10.133064934493374,124.83856170530427,69.91417983733118,6.596789360046387,BLE
7a:bb:ea:6b:cf:44,,Misc,2025-12-31 13:38:42,7936,-72,10.133064934493374,124.83856170530427,69.91417983733118,6.596789360046387,BLE
4a:b8:38:84:76:70,,Misc,2025-12-31 13:38:42,7936,-68,10.133064934493374,124.83856170530427,69.91417983733118,6.596789360046387,BLE
fa:1c:1d:a5:c4:8b,KD19 PRO,Uncategorized;10,2025-12-31 13:38:42,7936,-98,10.133064934493374,124.83856170530427,69.91417983733118,6.596789360046387,BT
47:4f:bd:bc:7d:53,,Misc,2025-12-31 13:38:42,0,-65,10.133064934493374,124.83856170530427,69.91417983733118,6.596789360046387,BLE
58:7e:61:66:53:d4,,Misc,2025-12-31 13:38:42,0,-92,10.133064934493374,124.83856170530427,69.91417983733118,6.596789360046387,BLE
77:aa:ec:9b:81:07,,Misc,2025-12-31 13:38:42,7936,-97,10.133064934493374,124.83856170530427,69.91417983733118,6.596789360046387,BLE
54:9e:54:1b:65:a0,,Misc,2025-12-31 13:38:42,0,-91,10.133064934493374,124.83856170530427,69.91417983733118,6.596789360046387,BLE
4c:04:a0:b0:43:68,,Misc,2025-12-31 13:38:42,7936,-91,10.133064934493374,124.83856170530427,69.91417983733118,6.596789360046387,BLE
49:2d:7f:3b:87:d5,,Uncategorized;10,2025-12-31 13:38:43,7936,-86,10.133059768808783,124.83854640584221,69.94955393020064,6.503117561340332,BT
d3:28:8f:c4:53:ec,,Misc,2025-12-31 13:38:43,0,-90,10.133059768808783,124.83854640584221,69.94955393020064,6.503117561340332,BLE
f6:cd:9e:24:10:98,,Misc,2025-12-31 13:38:43,0,-88,10.133059768808783,124.83854640584221,69.94955393020064,6.503117561340332,BLE
74:55:41:91:80:d7,,Misc,2025-12-31 13:38:43,7936,-99,10.133059768808783,124.83854640584221,69.94955393020064,6.503117561340332,BLE
dd:e5:0e:4b:20:d1,,Misc,2025-12-31 13:38:43,0,-83,10.133059768808783,124.83854640584221,69.94955393020064,6.503117561340332,BLE
f5:c0:84:02:56:6b,,Misc,2025-12-31 13:38:43,0,-100,10.133059768808783,124.83854640584221,69.94955393020064,6.503117561340332,BLE
50:28:73:ba:26:85,HUAWEI Band 10-685,Uncategorized,2025-12-31 13:38:43,0,-91,10.133059768808783,124.83854640584221,69.94955393020064,6.503117561340332,BLE
4b:56:9a:bd:1c:52,,Misc,2025-12-31 13:38:45,0,-96,10.133053622602445,124.83852142468562,70.14441175572574,6.25733757019043,BLE
f2:20:5d:2c:81:d3,,Misc,2025-12-31 13:38:45,0,-89,10.133053622602445,124.83852142468562,70.14441175572574,6.25733757019043,BLE
54:fe:3b:c9:fe:85,,Misc,2025-12-31 13:38:45,7936,-75,10.133053622602445,124.83852142468562,70.14441175572574,6.25733757019043,BLE
6c:a4:d1:eb:03:40,GlobeAtHome_b0340_2.4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][WPA-PSK-CCMP][V][ESS],2025-12-31 13:38:53,11,-68,10.13300906253726,124.83846652988582,69.82890101894736,5.452153205871582,WIFI
92:f2:ff:77:89:19,vivo V29e 5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-12-31 13:38:53,11,-55,10.13300906253726,124.83846652988582,69.82890101894736,5.452153205871582,WIFI
14:eb:b6:d6:31:dc,MC Plaza Wifi,[ESS],2025-12-31 13:38:53,6,-61,10.13300906253726,124.83846652988582,69.82890101894736,5.452153205871582,WIFI
d2:6e:c7:6a:4f:d9,XS Maxx,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],2025-12-31 13:38:53,1,-84,10.13300906253726,124.83846652988582,69.82890101894736,5.452153205871582,WIFI
d8:d8:66:44:e4:c6,GlobeAtHome_4E4C6,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2025-12-31 13:38:53,1,-77,10.13300906253726,124.83846652988582,69.82890101894736,5.452153205871582,WIFI
9c:d8:63:ec:0f:64,AP_1744455273,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-12-31 13:38:53,1,-83,10.13300906253726,124.83846652988582,69.82890101894736,5.452153205871582,WIFI
d6:01:c3:a3:c7:a8,LSB_Devices,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-12-31 13:38:53,1,-91,10.13300906253726,124.83846652988582,69.82890101894736,5.452153205871582,WIFI
6b:0b:ba:37:0d:3d,,Misc,2025-12-31 13:38:54,7936,-97,10.133003567434058,124.83845930288042,69.7354368204251,5.275457382202148,BLE
43:d6:d0:20:3f:b8,,Misc,2025-12-31 13:38:54,7936,-67,10.133003567434058,124.83845930288042,69.7354368204251,5.275457382202148,BLE
cb:0f:af:d8:42:23,,Misc,2025-12-31 13:38:54,0,-98,10.133003567434058,124.83845930288042,69.7354368204251,5.275457382202148,BLE
32:7b:ca:60:6f:79,,Misc,2025-12-31 13:38:55,0,-71,10.132997703208002,124.8384521523557,69.2659922670573,5.399494171142578,BLE
63:ce:9a:66:df:9b,,Misc,2025-12-31 13:38:55,7936,-85,10.132997703208002,124.8384521523557,69.2659922670573,5.399494171142578,BLE
e1:05:37:14:d5:30,,Misc,2025-12-31 13:38:55,0,-97,10.132997703208002,124.8384521523557,69.2659922670573,5.399494171142578,BLE
74:55:41:91:80:d7,,Misc,2025-12-31 13:38:55,7936,-94,10.132997703208002,124.8384521523557,69.2659922670573,5.399494171142578,BLE
43:02:18:1c:1d:56,,Misc,2025-12-31 13:39:00,7936,-77,10.132973419149124,124.83842369238974,68.84364017564803,4.900000095367432,BLE
20:c5:53:8c:03:98,,Misc,2025-12-31 13:39:01,0,-81,10.132971034064509,124.83842241207377,68.94611065741628,7.261635780334473,BLE
4f:84:e6:29:ae:12,,Misc,2025-12-31 13:39:01,0,-88,10.132971034064509,124.83842241207377,68.94611065741628,7.261635780334473,BLE
4d:70:59:f9:bb:32,,Misc,2025-12-31 13:39:01,7936,-88,10.132971034064509,124.83842241207377,68.94611065741628,7.261635780334473,BLE
6a:be:42:3b:ea:d0,,Misc,2025-12-31 13:39:01,0,-90,10.132971034064509,124.83842241207377,68.94611065741628,7.261635780334473,BLE
f6:ec:1a:cd:ec:c9,,Misc,2025-12-31 13:39:01,0,-78,10.132971034064509,124.83842241207377,68.94611065741628,7.261635780334473,BLE
41:42:63:19:c2:60,Ultra2,Misc,2025-12-31 13:39:01,7936,-87,10.132971034064509,124.83842241207377,68.94611065741628,7.261635780334473,BLE
43:36:c1:02:e1:b6,,Misc,2025-12-31 13:39:01,0,-98,10.132971034064509,124.83842241207377,68.94611065741628,7.261635780334473,BLE
41:42:a2:8b:98:27,Y13,Misc,2025-12-31 13:39:01,0,-96,10.132971034064509,124.83842241207377,68.94611065741628,7.261635780334473,BLE
47:6b:5b:98:b9:83,,Misc,2025-12-31 13:39:01,0,-97,10.132971034064509,124.83842241207377,68.94611065741628,7.261635780334473,BLE
74:fe:ad:dc:13:c2,,Misc,2025-12-31 13:39:01,0,-94,10.132971034064509,124.83842241207377,68.94611065741628,7.261635780334473,BLE
59:10:82:0f:ee:5f,,Misc,2025-12-31 13:39:01,7936,-86,10.132971034064509,124.83842241207377,68.94611065741628,7.261635780334473,BLE
1c:94:ac:9b:8a:1e,,Misc,2025-12-31 13:39:02,7936,-98,10.132968566820763,124.83842198688994,68.97974778153002,7.766326904296875,BLE
4e:f7:03:e0:16:7b,JBL PartyBox 720,Misc,2025-12-31 13:39:02,7936,-98,10.132968566820763,124.83842198688994,68.97974778153002,7.766326904296875,BLE
54:9e:54:1b:65:a0,,Misc,2025-12-31 13:39:02,0,-82,10.132968566820763,124.83842198688994,68.97974778153002,7.766326904296875,BLE
dd:1f:f7:e6:b7:e1,,Misc,2025-12-31 13:39:05,0,-98,10.132960099002227,124.83842640463749,69.17380363214761,9.55317211151123,BLE
1c:94:ac:9b:8a:1e,,Misc,2025-12-31 13:39:05,7936,-91,10.132960099002227,124.83842640463749,69.17380363214761,9.55317211151123,BLE
ac:73:52:3d:63:fc,KyxDrewYangKOIMax,Smartphone;10,2025-12-31 13:39:06,524,-75,10.13295786046962,124.83842748698319,68.97081537544727,10.116626739501953,BT
44:8c:00:62:1f:1e,realme 8,Smartphone;10,2025-12-31 13:39:07,524,-86,10.132954913467236,124.83842717098283,68.76939676795155,10.60708236694336,BT
1c:94:ac:9b:8a:1e,,Misc,2025-12-31 13:39:10,7936,-80,10.132941001553725,124.83841977281142,68.51449500024319,10.347955703735352,BLE
43:d6:d0:20:3f:b8,,Misc,2025-12-31 13:39:10,7936,-60,10.132941001553725,124.83841977281142,68.51449500024319,10.347955703735352,BLE
6a:82:82:de:9b:ff,,Uncategorized;10,2025-12-31 13:39:10,7936,-65,10.132941001553725,124.83841977281142,68.51449500024319,10.347955703735352,BT
2d:f3:5f:51:c4:b0,,Uncategorized;10,2025-12-31 13:39:10,7936,-98,10.132941001553725,124.83841977281142,68.51449500024319,10.347955703735352,BT
de:b2:86:3e:0a:cd,,Misc,2025-12-31 13:39:10,0,-65,10.132941001553725,124.83841977281142,68.51449500024319,10.347955703735352,BLE
38:e7:c0:df:92:f7,tcl_AC_t*ap_08CWD,Misc,2025-12-31 13:39:10,7936,-90,10.132941001553725,124.83841977281142,68.51449500024319,10.347955703735352,BLE
c6:5f:da:fb:49:75,,Misc,2025-12-31 13:39:10,0,-81,10.132941001553725,124.83841977281142,68.51449500024319,10.347955703735352,BLE
2d:f3:5f:51:c4:b0,,Uncategorized;10,2025-12-31 13:39:11,7936,-92,10.132934745455639,124.83841548379834,68.23401993047446,10.25111198425293,BT
5d:89:07:05:15:84,,Misc,2025-12-31 13:39:11,0,-97,10.132934745455639,124.83841548379834,68.23401993047446,10.25111198425293,BLE
cb:5e:05:18:28:35,,Misc,2025-12-31 13:39:11,0,-89,10.132934745455639,124.83841548379834,68.23401993047446,10.25111198425293,BLE
d9:39:f1:bd:da:99,,Misc,2025-12-31 13:39:11,0,-104,10.132934745455639,124.83841548379834,68.23401993047446,10.25111198425293,BLE
f6:65:63:a4:fc:75,,Misc,2025-12-31 13:39:12,0,-94,10.132927381982517,124.83841106872198,67.77432604786009,10.0614652633667,BLE
eb:70:1a:22:b2:5e,,Misc,2025-12-31 13:39:12,0,-80,10.132927381982517,124.83841106872198,67.77432604786009,10.0614652633667,BLE
d1:21:3c:93:f3:e5,,Misc,2025-12-31 13:39:12,0,-91,10.132927381982517,124.83841106872198,67.77432604786009,10.0614652633667,BLE
7b:d0:d7:05:45:ef,,Misc,2025-12-31 13:39:12,7936,-76,10.132927381982517,124.83841106872198,67.77432604786009,10.0614652633667,BLE
34:09:c9:af:4b:54,,Misc,2025-12-31 13:39:12,7936,-98,10.132927381982517,124.83841106872198,67.77432604786009,10.0614652633667,BLE
d1:7e:fc:55:ad:f3,,Misc,2025-12-31 13:39:12,0,-94,10.132927381982517,124.83841106872198,67.77432604786009,10.0614652633667,BLE
